hw.ncpu: 1
hw.physmem: 2105200640
time,v_inactive_count,v_inactive_target,v_active_count,v_free_count,v_free_min,v_free_target,v_free_reserved,v_pdpages,v_pdwakeups,v_vnodepgsout,v_vnodepgsin,v_vnodeout,v_vnodein,v_swappgsout,v_swappgsin
21227.998, 373523, 16057, 7674, 10479, 3202, 10705, 701, 2463456, 182, 10581, 147642, 669, 21430, 6169, 322
21229.058, 373523, 16057, 7674, 10479, 3202, 10705, 701, 2463469, 182, 10581, 147642, 669, 21430, 6169, 322
21230.118, 373523, 16057, 7674, 10479, 3202, 10705, 701, 2463482, 182, 10581, 147642, 669, 21430, 6169, 322
21231.178, 373524, 16057, 7673, 10479, 3202, 10705, 701, 2463495, 182, 10581, 147642, 669, 21430, 6169, 322
21232.238, 373524, 16057, 7673, 10479, 3202, 10705, 701, 2463508, 182, 10581, 147642, 669, 21430, 6169, 322
21233.298, 373524, 16057, 7673, 10479, 3202, 10705, 701, 2463521, 182, 10581, 147642, 669, 21430, 6169, 322
21234.358, 373526, 16057, 7671, 10479, 3202, 10705, 701, 2463534, 182, 10581, 147642, 669, 21430, 6169, 322
21235.418, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463547, 182, 10581, 147642, 669, 21430, 6169, 322
21236.473, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463560, 182, 10581, 147642, 669, 21430, 6169, 322
21237.533, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463573, 182, 10581, 147642, 669, 21430, 6169, 322
21238.593, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463586, 182, 10581, 147642, 669, 21430, 6169, 322
21239.653, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463599, 182, 10581, 147642, 669, 21430, 6169, 322
21240.713, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463612, 182, 10581, 147642, 669, 21430, 6169, 322
21241.773, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463625, 182, 10581, 147642, 669, 21430, 6169, 322
21242.833, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463638, 182, 10581, 147642, 669, 21430, 6169, 322
21243.893, 373527, 16057, 7670, 10479, 3202, 10705, 701, 2463651, 182, 10581, 147642, 669, 21430, 6169, 322
21244.953, 373529, 16057, 7668, 10479, 3202, 10705, 701, 2463664, 182, 10581, 147642, 669, 21430, 6169, 322
21246.013, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463677, 182, 10581, 147642, 669, 21430, 6169, 322
21247.073, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463690, 182, 10581, 147642, 669, 21430, 6169, 322
21248.133, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463703, 182, 10581, 147642, 669, 21430, 6169, 322
21249.193, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463716, 182, 10581, 147642, 669, 21430, 6169, 322
21250.253, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463729, 182, 10581, 147642, 669, 21430, 6169, 322
21251.313, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463742, 182, 10581, 147642, 669, 21430, 6169, 322
21252.369, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463755, 182, 10581, 147642, 669, 21430, 6169, 322
21253.424, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463768, 182, 10581, 147642, 669, 21430, 6169, 322
21254.484, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463781, 182, 10581, 147642, 669, 21430, 6169, 322
21255.544, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463794, 182, 10581, 147642, 669, 21430, 6169, 322
21256.604, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463807, 182, 10581, 147642, 669, 21430, 6169, 322
21257.664, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463820, 182, 10581, 147642, 669, 21430, 6169, 322
21258.724, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463833, 182, 10581, 147642, 669, 21430, 6169, 322
21259.784, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463846, 182, 10581, 147642, 669, 21430, 6169, 322
21260.844, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463859, 182, 10581, 147642, 669, 21430, 6169, 322
21261.904, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463872, 182, 10581, 147642, 669, 21430, 6169, 322
21262.964, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463885, 182, 10581, 147642, 669, 21430, 6169, 322
21264.024, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463898, 182, 10581, 147642, 669, 21430, 6169, 322
21265.084, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463911, 182, 10581, 147642, 669, 21430, 6169, 322
21266.144, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463924, 182, 10581, 147642, 669, 21430, 6169, 322
21267.204, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463937, 182, 10581, 147642, 669, 21430, 6169, 322
21268.264, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463950, 182, 10581, 147642, 669, 21430, 6169, 322
21269.324, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463963, 182, 10581, 147642, 669, 21430, 6169, 322
21270.384, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463976, 182, 10581, 147642, 669, 21430, 6169, 322
21271.444, 373531, 16057, 7666, 10479, 3202, 10705, 701, 2463989, 182, 10581, 147642, 669, 21430, 6169, 322
21272.504, 373533, 16057, 7664, 10479, 3202, 10705, 701, 2464002, 182, 10581, 147642, 669, 21430, 6169, 322
21273.564, 373533, 16057, 7664, 10479, 3202, 10705, 701, 2464015, 182, 10581, 147642, 669, 21430, 6169, 322
21274.624, 373533, 16057, 7664, 10479, 3202, 10705, 701, 2464028, 182, 10581, 147642, 669, 21430, 6169, 322
21275.684, 373537, 16057, 7660, 10479, 3202, 10705, 701, 2464041, 182, 10581, 147642, 669, 21430, 6169, 322
21276.744, 373537, 16057, 7660, 10479, 3202, 10705, 701, 2464054, 182, 10581, 147642, 669, 21430, 6169, 322
21277.804, 373537, 16057, 7660, 10479, 3202, 10705, 701, 2464067, 182, 10581, 147642, 669, 21430, 6169, 322
21278.864, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464080, 182, 10581, 147642, 669, 21430, 6169, 322
21279.924, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464093, 182, 10581, 147642, 669, 21430, 6169, 322
21280.984, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464106, 182, 10581, 147642, 669, 21430, 6169, 322
21282.044, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464119, 182, 10581, 147642, 669, 21430, 6169, 322
21283.104, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464132, 182, 10581, 147642, 669, 21430, 6169, 322
21284.161, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464145, 182, 10581, 147642, 669, 21430, 6169, 322
21285.221, 373538, 16057, 7659, 10479, 3202, 10705, 701, 2464158, 182, 10581, 147642, 669, 21430, 6169, 322
21286.281, 373540, 16057, 7657, 10479, 3202, 10705, 701, 2464171, 182, 10581, 147642, 669, 21430, 6169, 322
21287.341, 373540, 16057, 7657, 10479, 3202, 10705, 701, 2464184, 182, 10581, 147642, 669, 21430, 6169, 322
21288.401, 373540, 16057, 7657, 10479, 3202, 10705, 701, 2464197, 182, 10581, 147642, 669, 21430, 6169, 322
21289.461, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464210, 182, 10581, 147642, 669, 21430, 6169, 322
21290.521, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464223, 182, 10581, 147642, 669, 21430, 6169, 322
21291.581, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464236, 182, 10581, 147642, 669, 21430, 6169, 322
21292.631, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464249, 182, 10581, 147642, 669, 21430, 6169, 322
21293.681, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464262, 182, 10581, 147642, 669, 21430, 6169, 322
21294.740, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464275, 182, 10581, 147642, 669, 21430, 6169, 322
21295.800, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464288, 182, 10581, 147642, 669, 21430, 6169, 322
21296.860, 373542, 16057, 7655, 10479, 3202, 10705, 701, 2464301, 182, 10581, 147642, 669, 21430, 6169, 322
21297.920, 373541, 16057, 7655, 10479, 3202, 10705, 701, 2464314, 182, 10581, 147642, 669, 21430, 6169, 322
21298.980, 373541, 16057, 7655, 10479, 3202, 10705, 701, 2464327, 182, 10581, 147642, 669, 21430, 6169, 322
21300.040, 373541, 16057, 7655, 10479, 3202, 10705, 701, 2464340, 182, 10581, 147642, 669, 21430, 6169, 322
21301.100, 373543, 16057, 7653, 10479, 3202, 10705, 701, 2464353, 182, 10581, 147642, 669, 21430, 6169, 322
21302.160, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464366, 182, 10581, 147642, 669, 21430, 6169, 322
21303.220, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464379, 182, 10581, 147642, 669, 21430, 6169, 322
21304.280, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464392, 182, 10581, 147642, 669, 21430, 6169, 322
21305.340, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464405, 182, 10581, 147642, 669, 21430, 6169, 322
21306.400, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464418, 182, 10581, 147642, 669, 21430, 6169, 322
21307.460, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464431, 182, 10581, 147642, 669, 21430, 6169, 322
21308.520, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464444, 182, 10581, 147642, 669, 21430, 6169, 322
21309.580, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464457, 182, 10581, 147642, 669, 21430, 6169, 322
21310.640, 373545, 16057, 7651, 10479, 3202, 10705, 701, 2464470, 182, 10581, 147642, 669, 21430, 6169, 322
21311.700, 373549, 16057, 7647, 10479, 3202, 10705, 701, 2464483, 182, 10581, 147642, 669, 21430, 6169, 322
21312.760, 373549, 16057, 7647, 10479, 3202, 10705, 701, 2464496, 182, 10581, 147642, 669, 21430, 6169, 322
21313.820, 373549, 16057, 7647, 10479, 3202, 10705, 701, 2464509, 182, 10581, 147642, 669, 21430, 6169, 322
21314.880, 373549, 16057, 7647, 10479, 3202, 10705, 701, 2464522, 182, 10581, 147642, 669, 21430, 6169, 322
21315.940, 373549, 16057, 7647, 10479, 3202, 10705, 701, 2464535, 182, 10581, 147642, 669, 21430, 6169, 322
21316.996, 373549, 16057, 7647, 10479, 3202, 10705, 701, 2464548, 182, 10581, 147642, 669, 21430, 6169, 322
21318.056, 373550, 16057, 7646, 10479, 3202, 10705, 701, 2464561, 182, 10581, 147642, 669, 21430, 6169, 322
21319.116, 373555, 16057, 7641, 10479, 3202, 10705, 701, 2464574, 182, 10581, 147642, 669, 21430, 6169, 322
21320.176, 373557, 16057, 7639, 10479, 3202, 10705, 701, 2464587, 182, 10581, 147642, 669, 21430, 6169, 322
21321.236, 373557, 16057, 7639, 10479, 3202, 10705, 701, 2464600, 182, 10581, 147642, 669, 21430, 6169, 322
21322.296, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464613, 182, 10581, 147642, 669, 21430, 6169, 322
21323.356, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464626, 182, 10581, 147642, 669, 21430, 6169, 322
21324.416, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464639, 182, 10581, 147642, 669, 21430, 6169, 322
21325.476, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464652, 182, 10581, 147642, 669, 21430, 6169, 322
21326.536, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464665, 182, 10581, 147642, 669, 21430, 6169, 322
21327.596, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464678, 182, 10581, 147642, 669, 21430, 6169, 322
21328.656, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464691, 182, 10581, 147642, 669, 21430, 6169, 322
21329.716, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464704, 182, 10581, 147642, 669, 21430, 6169, 322
21330.776, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464717, 182, 10581, 147642, 669, 21430, 6169, 322
21331.836, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464730, 182, 10581, 147642, 669, 21430, 6169, 322
21332.896, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464743, 182, 10581, 147642, 669, 21430, 6169, 322
21333.955, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464756, 182, 10581, 147642, 669, 21430, 6169, 322
21335.015, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464769, 182, 10581, 147642, 669, 21430, 6169, 322
21336.075, 373559, 16057, 7637, 10479, 3202, 10705, 701, 2464782, 182, 10581, 147642, 669, 21430, 6169, 322
21337.135, 373561, 16057, 7635, 10479, 3202, 10705, 701, 2464795, 182, 10581, 147642, 669, 21430, 6169, 322
21338.195, 373563, 16057, 7633, 10479, 3202, 10705, 701, 2464808, 182, 10581, 147642, 669, 21430, 6169, 322
21339.255, 373563, 16057, 7633, 10479, 3202, 10705, 701, 2464821, 182, 10581, 147642, 669, 21430, 6169, 322
21340.315, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464834, 182, 10581, 147642, 669, 21430, 6169, 322
21341.375, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464847, 182, 10581, 147642, 669, 21430, 6169, 322
21342.435, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464859, 182, 10581, 147642, 669, 21430, 6169, 322
21343.495, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464871, 182, 10581, 147642, 669, 21430, 6169, 322
21344.555, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464884, 182, 10581, 147642, 669, 21430, 6169, 322
21345.615, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464897, 182, 10581, 147642, 669, 21430, 6169, 322
21346.675, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464910, 182, 10581, 147642, 669, 21430, 6169, 322
21347.735, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464923, 182, 10581, 147642, 669, 21430, 6169, 322
21348.795, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464936, 182, 10581, 147642, 669, 21430, 6169, 322
21349.851, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464949, 182, 10581, 147642, 669, 21430, 6169, 322
21350.911, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464962, 182, 10581, 147642, 669, 21430, 6169, 322
21351.971, 373565, 16057, 7631, 10479, 3202, 10705, 701, 2464975, 182, 10581, 147642, 669, 21430, 6169, 322
21353.031, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2464988, 182, 10581, 147642, 669, 21430, 6169, 322
21354.091, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465001, 182, 10581, 147642, 669, 21430, 6169, 322
21355.151, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465014, 182, 10581, 147642, 669, 21430, 6169, 322
21356.211, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465027, 182, 10581, 147642, 669, 21430, 6169, 322
21357.271, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465040, 182, 10581, 147642, 669, 21430, 6169, 322
21358.331, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465053, 182, 10581, 147642, 669, 21430, 6169, 322
21359.391, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465066, 182, 10581, 147642, 669, 21430, 6169, 322
21360.451, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465079, 182, 10581, 147642, 669, 21430, 6169, 322
21361.511, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465092, 182, 10581, 147642, 669, 21430, 6169, 322
21362.571, 373567, 16057, 7629, 10479, 3202, 10705, 701, 2465105, 182, 10581, 147642, 669, 21430, 6169, 322
21363.631, 373566, 16057, 7629, 10479, 3202, 10705, 701, 2465118, 182, 10581, 147642, 669, 21430, 6169, 322
21364.691, 373566, 16057, 7629, 10479, 3202, 10705, 701, 2465131, 182, 10581, 147642, 669, 21430, 6169, 322
21365.747, 373566, 16057, 7629, 10479, 3202, 10705, 701, 2465144, 182, 10581, 147642, 669, 21430, 6169, 322
21366.807, 373566, 16057, 7629, 10479, 3202, 10705, 701, 2465157, 182, 10581, 147642, 669, 21430, 6169, 322
21367.867, 373566, 16057, 7629, 10479, 3202, 10705, 701, 2465170, 182, 10581, 147642, 669, 21430, 6169, 322
21368.927, 373566, 16057, 7629, 10479, 3202, 10705, 701, 2465183, 182, 10581, 147642, 669, 21430, 6169, 322
21369.987, 373570, 16057, 7625, 10479, 3202, 10705, 701, 2465196, 182, 10581, 147642, 669, 21430, 6169, 322
21371.047, 373570, 16057, 7625, 10479, 3202, 10705, 701, 2465209, 182, 10581, 147642, 669, 21430, 6169, 322
21372.107, 373570, 16057, 7625, 10479, 3202, 10705, 701, 2465222, 182, 10581, 147642, 669, 21430, 6169, 322
21373.167, 373570, 16057, 7625, 10479, 3202, 10705, 701, 2465235, 182, 10581, 147642, 669, 21430, 6169, 322
21374.227, 373570, 16057, 7625, 10479, 3202, 10705, 701, 2465248, 182, 10581, 147642, 669, 21430, 6169, 322
21375.287, 373570, 16057, 7625, 10479, 3202, 10705, 701, 2465261, 182, 10581, 147642, 669, 21430, 6169, 322
21376.347, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465274, 182, 10581, 147642, 669, 21430, 6169, 322
21377.407, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465287, 182, 10581, 147642, 669, 21430, 6169, 322
21378.467, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465300, 182, 10581, 147642, 669, 21430, 6169, 322
21379.527, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465313, 182, 10581, 147642, 669, 21430, 6169, 322
21380.587, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465326, 182, 10581, 147642, 669, 21430, 6169, 322
21381.643, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465339, 182, 10581, 147642, 669, 21430, 6169, 322
21382.703, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465352, 182, 10581, 147642, 669, 21430, 6169, 322
21383.763, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465365, 182, 10581, 147642, 669, 21430, 6169, 322
21384.823, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465378, 182, 10581, 147642, 669, 21430, 6169, 322
21385.883, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465391, 182, 10581, 147642, 669, 21430, 6169, 322
21386.943, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465404, 182, 10581, 147642, 669, 21430, 6169, 322
21388.003, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465417, 182, 10581, 147642, 669, 21430, 6169, 322
21389.063, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465430, 182, 10581, 147642, 669, 21430, 6169, 322
21390.123, 373571, 16057, 7624, 10479, 3202, 10705, 701, 2465443, 182, 10581, 147642, 669, 21430, 6169, 322
21391.183, 373573, 16057, 7622, 10479, 3202, 10705, 701, 2465456, 182, 10581, 147642, 669, 21430, 6169, 322
21392.243, 373573, 16057, 7622, 10479, 3202, 10705, 701, 2465469, 182, 10581, 147642, 669, 21430, 6169, 322
21393.303, 373573, 16057, 7622, 10479, 3202, 10705, 701, 2465482, 182, 10581, 147642, 669, 21430, 6169, 322
21394.363, 373573, 16057, 7622, 10479, 3202, 10705, 701, 2465495, 182, 10581, 147642, 669, 21430, 6169, 322
21395.423, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465508, 182, 10581, 147642, 669, 21430, 6169, 322
21396.483, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465521, 182, 10581, 147642, 669, 21430, 6169, 322
21397.539, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465534, 182, 10581, 147642, 669, 21430, 6169, 322
21398.599, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465547, 182, 10581, 147642, 669, 21430, 6169, 322
21399.659, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465560, 182, 10581, 147642, 669, 21430, 6169, 322
21400.719, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465573, 182, 10581, 147642, 669, 21430, 6169, 322
21401.779, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465586, 182, 10581, 147642, 669, 21430, 6169, 322
21402.839, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465599, 182, 10581, 147642, 669, 21430, 6169, 322
21403.899, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465612, 182, 10581, 147642, 669, 21430, 6169, 322
21404.959, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465625, 182, 10581, 147642, 669, 21430, 6169, 322
21406.019, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465638, 182, 10581, 147642, 669, 21430, 6169, 322
21407.079, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465651, 182, 10581, 147642, 669, 21430, 6169, 322
21408.139, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465664, 182, 10581, 147642, 669, 21430, 6169, 322
21409.199, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465677, 182, 10581, 147642, 669, 21430, 6169, 322
21410.259, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465690, 182, 10581, 147642, 669, 21430, 6169, 322
21411.319, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465703, 182, 10581, 147642, 669, 21430, 6169, 322
21412.379, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465716, 182, 10581, 147642, 669, 21430, 6169, 322
21413.439, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465729, 182, 10581, 147642, 669, 21430, 6169, 322
21414.495, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465742, 182, 10581, 147642, 669, 21430, 6169, 322
21415.555, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465755, 182, 10581, 147642, 669, 21430, 6169, 322
21416.615, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465768, 182, 10581, 147642, 669, 21430, 6169, 322
21417.675, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465781, 182, 10581, 147642, 669, 21430, 6169, 322
21418.735, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465794, 182, 10581, 147642, 669, 21430, 6169, 322
21419.795, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465807, 182, 10581, 147642, 669, 21430, 6169, 322
21420.855, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465820, 182, 10581, 147642, 669, 21430, 6169, 322
21421.915, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465833, 182, 10581, 147642, 669, 21430, 6169, 322
21422.975, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465846, 182, 10581, 147642, 669, 21430, 6169, 322
21424.035, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465859, 182, 10581, 147642, 669, 21430, 6169, 322
21425.095, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465872, 182, 10581, 147642, 669, 21430, 6169, 322
21426.155, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465885, 182, 10581, 147642, 669, 21430, 6169, 322
21427.215, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465898, 182, 10581, 147642, 669, 21430, 6169, 322
21428.275, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465911, 182, 10581, 147642, 669, 21430, 6169, 322
21429.335, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465924, 182, 10581, 147642, 669, 21430, 6169, 322
21430.391, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465937, 182, 10581, 147642, 669, 21430, 6169, 322
21431.451, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465950, 182, 10581, 147642, 669, 21430, 6169, 322
21432.511, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465963, 182, 10581, 147642, 669, 21430, 6169, 322
21433.571, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465976, 182, 10581, 147642, 669, 21430, 6169, 322
21434.631, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2465989, 182, 10581, 147642, 669, 21430, 6169, 322
21435.691, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466002, 182, 10581, 147642, 669, 21430, 6169, 322
21436.751, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466015, 182, 10581, 147642, 669, 21430, 6169, 322
21437.811, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466028, 182, 10581, 147642, 669, 21430, 6169, 322
21438.871, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466041, 182, 10581, 147642, 669, 21430, 6169, 322
21439.931, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466054, 182, 10581, 147642, 669, 21430, 6169, 322
21440.991, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466067, 182, 10581, 147642, 669, 21430, 6169, 322
21442.051, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466080, 182, 10581, 147642, 669, 21430, 6169, 322
21443.111, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466093, 182, 10581, 147642, 669, 21430, 6169, 322
21444.171, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466106, 182, 10581, 147642, 669, 21430, 6169, 322
21445.231, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466119, 182, 10581, 147642, 669, 21430, 6169, 322
21446.286, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466132, 182, 10581, 147642, 669, 21430, 6169, 322
21447.346, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466145, 182, 10581, 147642, 669, 21430, 6169, 322
21448.406, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466158, 182, 10581, 147642, 669, 21430, 6169, 322
21449.463, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466171, 182, 10581, 147642, 669, 21430, 6169, 322
21450.523, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466184, 182, 10581, 147642, 669, 21430, 6169, 322
21451.583, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466197, 182, 10581, 147642, 669, 21430, 6169, 322
21452.643, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466210, 182, 10581, 147642, 669, 21430, 6169, 322
21453.703, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466223, 182, 10581, 147642, 669, 21430, 6169, 322
21454.763, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466236, 182, 10581, 147642, 669, 21430, 6169, 322
21455.823, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466249, 182, 10581, 147642, 669, 21430, 6169, 322
21456.883, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466262, 182, 10581, 147642, 669, 21430, 6169, 322
21457.943, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466275, 182, 10581, 147642, 669, 21430, 6169, 322
21459.003, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466288, 182, 10581, 147642, 669, 21430, 6169, 322
21460.063, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466300, 182, 10581, 147642, 669, 21430, 6169, 322
21461.111, 373576, 16057, 7619, 10479, 3202, 10705, 701, 2466313, 182, 10581, 147642, 669, 21430, 6169, 322
21462.171, 373576, 16057, 7619, 10463, 3202, 10705, 701, 2466326, 182, 10581, 147642, 669, 21430, 6169, 322
21463.231, 373576, 16057, 7619, 10463, 3202, 10705, 701, 2466339, 182, 10581, 147642, 669, 21430, 6169, 322
